Strategy 1,Strategy 2,Strategy 3,Strategy 1,Strategy 2,Strategy 3,-,-
x0(1),x0(2),x0(3),xF(1),xF(2),xF(3),sim,divisions
100,140,160,149,205,46,22,20
100,140,160,156,198,46,23,20
100,140,160,127,209,64,24,20
100,140,160,127,201,72,25,20
100,140,160,141,198,61,26,20
100,140,160,149,192,59,27,20
100,140,160,134,204,62,28,20
100,140,160,135,207,58,29,20
100,140,160,152,207,41,30,20
100,140,160,161,181,58,31,20
100,140,160,131,211,58,32,20
100,140,160,140,209,51,33,20
100,140,160,141,190,69,34,20
100,140,160,144,205,51,35,20
100,140,160,138,198,64,36,20
100,140,160,133,210,57,37,20
100,140,160,151,194,55,38,20
100,140,160,134,200,66,39,20
100,140,160,128,217,55,40,20
100,140,160,150,187,63,41,20
100,140,160,163,182,55,42,20
100,140,160,124,205,71,43,20
100,140,160,146,196,58,44,20
100,140,160,144,202,54,45,20
100,140,160,133,199,68,46,20
100,140,160,136,221,43,47,20
100,140,160,134,199,67,48,20
100,140,160,140,212,48,49,20
100,160,140,122,218,60,0,20
100,160,140,100,213,87,1,20
100,160,140,109,209,82,2,20
100,160,140,119,231,50,3,20
100,160,140,115,210,75,4,20
100,160,140,100,240,60,5,20
100,160,140,112,216,72,6,20
100,160,140,111,209,80,7,20
100,160,140,136,218,46,8,20
100,160,140,117,228,55,9,20
100,160,140,126,222,52,10,20
100,160,140,117,214,69,11,20
100,160,140,114,223,63,12,20
100,160,140,118,226,56,13,20
100,160,140,131,220,49,14,20
100,160,140,129,226,45,15,20
100,160,140,121,233,46,16,20
100,160,140,130,211,59,17,20
100,160,140,128,228,44,18,20
100,160,140,111,230,59,19,20
100,160,140,118,216,66,20,20
100,160,140,113,234,53,21,20
100,160,140,130,238,32,22,20
100,160,140,115,207,78,23,20
100,160,140,124,220,56,24,20
100,160,140,96,237,67,25,20
100,160,140,146,205,49,26,20
100,160,140,145,205,50,27,20
100,160,140,128,209,63,28,20
100,160,140,141,193,66,29,20
100,160,140,120,213,67,30,20
100,160,140,118,231,51,31,20
100,160,140,138,204,58,32,20
100,160,140,117,221,62,33,20
100,160,140,112,242,46,34,20
100,160,140,149,204,47,35,20
100,160,140,101,251,48,36,20
100,160,140,133,210,57,37,20
100,160,140,111,219,70,38,20
100,160,140,119,236,45,39,20
100,160,140,99,231,70,40,20
100,160,140,95,239,66,41,20
100,160,140,109,225,66,42,20
100,160,140,122,217,61,43,20
100,160,140,117,218,65,44,20
100,160,140,132,194,74,45,20
100,160,140,136,227,37,46,20
100,160,140,116,211,73,47,20
100,160,140,114,217,69,48,20
100,160,140,130,225,45,49,20
100,180,120,117,213,70,0,20
100,180,120,124,222,54,1,20
100,180,120,96,260,44,2,20
100,180,120,96,241,63,3,20
100,180,120,93,232,75,4,20
100,180,120,122,225,53,5,20
100,180,120,121,220,59,6,20
100,180,120,105,225,70,7,20
100,180,120,106,219,75,8,20
100,180,120,122,212,66,9,20
100,180,120,85,242,73,10,20
100,180,120,84,250,66,11,20
100,180,120,84,257,59,12,20
100,180,120,104,241,55,13,20
100,180,120,88,222,90,14,20
100,180,120,106,214,80,15,20
100,180,120,106,219,75,16,20
100,180,120,112,218,70,17,20
100,180,120,118,239,43,18,20
100,180,120,92,238,70,19,20
100,180,120,86,258,56,20,20
100,180,120,109,214,77,21,20
100,180,120,139,225,36,22,20
100,180,120,108,228,64,23,20
100,180,120,100,234,66,24,20
100,180,120,113,232,55,25,20
100,180,120,82,258,60,26,20
100,180,120,110,226,64,27,20
100,180,120,98,238,64,28,20
100,180,120,101,218,81,29,20
100,180,120,107,229,64,30,20
100,180,120,102,225,73,31,20
100,180,120,112,231,57,32,20
100,180,120,93,255,52,33,20
100,180,120,120,215,65,34,20
100,180,120,90,237,73,35,20
100,180,120,129,216,55,36,20
100,180,120,106,234,60,37,20
100,180,120,105,236,59,38,20
100,180,120,114,238,48,39,20
100,180,120,128,215,57,40,20
100,180,120,117,226,57,41,20
100,180,120,99,238,63,42,20
100,180,120,120,244,36,43,20
100,180,120,107,233,60,44,20
100,180,120,111,222,67,45,20
100,180,120,98,244,58,46,20
100,180,120,120,230,50,47,20
100,180,120,110,222,68,48,20
100,180,120,107,198,95,49,20
100,200,100,80,260,60,0,20
100,200,100,81,282,37,1,20
100,200,100,83,244,73,2,20
100,200,100,107,233,60,3,20
100,200,100,113,242,45,4,20
100,200,100,106,250,44,5,20
100,200,100,84,239,77,6,20
100,200,100,80,251,69,7,20
100,200,100,101,259,40,8,20
100,200,100,95,237,68,9,20
100,200,100,100,241,59,10,20
100,200,100,84,248,68,11,20
100,200,100,89,256,55,12,20
100,200,100,102,243,55,13,20
100,200,100,96,244,60,14,20
100,200,100,88,238,74,15,20
100,200,100,103,235,62,16,20
100,200,100,100,243,57,17,20
100,200,100,111,245,44,18,20
100,200,100,78,257,65,19,20
100,200,100,103,246,51,20,20
100,200,100,93,241,66,21,20
100,200,100,119,224,57,22,20
100,200,100,79,253,68,23,20
100,200,100,94,237,69,24,20
100,200,100,71,262,67,25,20
100,200,100,91,234,75,26,20
100,200,100,105,248,47,27,20
100,200,100,105,246,49,28,20
100,200,100,88,245,67,29,20
100,200,100,90,241,69,30,20
100,200,100,92,234,74,31,20
100,200,100,84,234,82,32,20
100,200,100,95,249,56,33,20
100,200,100,94,235,71,34,20
100,200,100,93,247,60,35,20
100,200,100,104,246,50,36,20
100,200,100,110,235,55,37,20
100,200,100,106,240,54,38,20
100,200,100,100,236,64,39,20
100,200,100,77,280,43,40,20
100,200,100,107,250,43,41,20
100,200,100,123,248,29,42,20
100,200,100,95,251,54,43,20
100,200,100,121,239,40,44,20
100,200,100,104,240,56,45,20
100,200,100,95,250,55,46,20
100,200,100,100,232,68,47,20
100,200,100,95,242,63,48,20
100,200,100,84,254,62,49,20
100,220,80,94,261,45,0,20
100,220,80,105,254,41,1,20
100,220,80,94,247,59,2,20
100,220,80,70,254,76,3,20
100,220,80,88,256,56,4,20
100,220,80,96,248,56,5,20
100,220,80,99,245,56,6,20
100,220,80,64,279,57,7,20
100,220,80,86,249,65,8,20
100,220,80,75,266,59,9,20
100,220,80,79,266,55,10,20
100,220,80,65,275,60,11,20
100,220,80,74,284,42,12,20
100,220,80,87,268,45,13,20
100,220,80,82,247,71,14,20
100,220,80,71,276,53,15,20
100,220,80,65,288,47,16,20
100,220,80,87,241,72,17,20
100,220,80,105,236,59,18,20
100,220,80,89,251,60,19,20
100,220,80,74,275,51,20,20
100,220,80,78,284,38,21,20
100,220,80,63,271,66,22,20
100,220,80,79,270,51,23,20
100,220,80,83,243,74,24,20
100,220,80,71,255,74,25,20
100,220,80,77,248,75,26,20
100,220,80,73,273,54,27,20
100,220,80,70,273,57,28,20
100,220,80,68,265,67,29,20
100,220,80,64,284,52,30,20
100,220,80,82,271,47,31,20
100,220,80,104,247,49,32,20
100,220,80,79,260,61,33,20
100,220,80,79,260,61,34,20
100,220,80,99,251,50,35,20
100,220,80,91,242,67,36,20
100,220,80,77,277,46,37,20
100,220,80,95,255,50,38,20
100,220,80,68,261,71,39,20
100,220,80,88,262,50,40,20
100,220,80,70,284,46,41,20
100,220,80,73,257,70,42,20
100,220,80,89,247,64,43,20
100,220,80,66,255,79,44,20
100,220,80,71,252,77,45,20
100,220,80,74,270,56,46,20
100,220,80,81,243,76,47,20
100,220,80,104,238,58,48,20
100,220,80,84,263,53,49,20
100,240,60,106,250,44,0,20
100,240,60,80,275,45,1,20
100,240,60,80,271,49,2,20
100,240,60,84,271,45,3,20
100,240,60,70,251,79,4,20
100,240,60,76,282,42,5,20
100,240,60,63,286,51,6,20
100,240,60,81,277,42,7,20
100,240,60,84,266,50,8,20
100,240,60,81,275,44,9,20
100,240,60,76,279,45,10,20
100,240,60,81,284,35,11,20
100,240,60,50,296,54,12,20
100,240,60,83,274,43,13,20
100,240,60,64,293,43,14,20
100,240,60,76,282,42,15,20
100,240,60,76,245,79,16,20
100,240,60,74,274,52,17,20
100,240,60,92,252,56,18,20
100,240,60,93,260,47,19,20
100,240,60,84,269,47,20,20
100,240,60,61,286,53,21,20
100,240,60,61,290,49,22,20
100,240,60,87,275,38,23,20
100,240,60,62,279,59,24,20
100,240,60,65,274,61,25,20
100,240,60,76,291,33,26,20
100,240,60,67,277,56,27,20
100,240,60,72,272,56,28,20
100,240,60,58,281,61,29,20
100,240,60,74,268,58,30,20
100,240,60,79,263,58,31,20
100,240,60,67,286,47,32,20
100,240,60,79,296,25,33,20
100,240,60,75,266,59,34,20
100,240,60,72,288,40,35,20
100,240,60,78,258,64,36,20
100,240,60,61,307,32,37,20
100,240,60,104,253,43,38,20
100,240,60,78,285,37,39,20
100,240,60,94,263,43,40,20
100,240,60,69,280,51,41,20
100,240,60,60,270,70,42,20
100,240,60,58,293,49,43,20
100,240,60,60,282,58,44,20
100,240,60,80,269,51,45,20
100,240,60,65,279,56,46,20
100,240,60,62,281,57,47,20
100,240,60,92,280,28,48,20
100,240,60,79,277,44,49,20
100,260,40,73,302,25,0,20
100,260,40,103,274,23,1,20
100,260,40,72,288,40,2,20
100,260,40,64,313,23,3,20
100,260,40,57,310,33,4,20
100,260,40,62,284,54,5,20
100,260,40,89,274,37,6,20
100,260,40,96,266,38,7,20
100,260,40,75,305,20,8,20
100,260,40,74,277,49,9,20
100,260,40,89,281,30,10,20
100,260,40,53,303,44,11,20
100,260,40,53,315,32,12,20
100,260,40,58,304,38,13,20
100,260,40,73,287,40,14,20
100,260,40,72,301,27,15,20
100,260,40,58,300,42,16,20
100,260,40,60,285,55,17,20
100,260,40,75,279,46,18,20
100,260,40,83,291,26,19,20
100,260,40,73,265,62,20,20
100,260,40,68,291,41,21,20
100,260,40,67,287,46,22,20
100,260,40,59,299,42,23,20
100,260,40,65,282,53,24,20
100,260,40,69,278,53,25,20
100,260,40,76,285,39,26,20
100,260,40,71,277,52,27,20
100,260,40,83,294,23,28,20
100,260,40,66,279,55,29,20
100,260,40,90,286,24,30,20
100,260,40,51,292,57,31,20
100,260,40,61,292,47,32,20
100,260,40,73,288,39,33,20
100,260,40,52,307,41,34,20
100,260,40,61,273,66,35,20
100,260,40,76,265,59,36,20
100,260,40,67,317,16,37,20
100,260,40,78,289,33,38,20
100,260,40,76,279,45,39,20
100,260,40,77,280,43,40,20
100,260,40,69,286,45,41,20
100,260,40,105,262,33,42,20
100,260,40,65,305,30,43,20
100,260,40,94,280,26,44,20
100,260,40,75,275,50,45,20
100,260,40,66,280,54,46,20
100,260,40,82,283,35,47,20
100,260,40,86,275,39,48,20
100,260,40,80,286,34,49,20
100,280,20,65,307,28,0,20
100,280,20,68,299,33,1,20
100,280,20,87,285,28,2,20
100,280,20,53,333,14,3,20
100,280,20,95,266,39,4,20
100,280,20,78,304,18,5,20
100,280,20,95,285,20,6,20
100,280,20,51,323,26,7,20
100,280,20,75,281,44,8,20
100,280,20,90,287,23,9,20
100,280,20,107,277,16,10,20
100,280,20,83,296,21,11,20
100,280,20,66,308,26,12,20
100,280,20,90,291,19,13,20
100,280,20,79,294,27,14,20
100,280,20,64,311,25,15,20
100,280,20,64,305,31,16,20
100,280,20,71,300,29,17,20
100,280,20,73,308,19,18,20
100,280,20,81,301,18,19,20
100,280,20,71,303,26,20,20
100,280,20,58,309,33,21,20
100,280,20,78,286,36,22,20
100,280,20,85,290,25,23,20
100,280,20,78,303,19,24,20
100,280,20,75,304,21,25,20
100,280,20,69,293,38,26,20
100,280,20,76,315,9,27,20
100,280,20,71,298,31,28,20
100,280,20,86,288,26,29,20
100,280,20,80,286,34,30,20
100,280,20,66,315,19,31,20
100,280,20,61,323,16,32,20
100,280,20,80,291,29,33,20
100,280,20,70,293,37,34,20
100,280,20,58,314,28,35,20
100,280,20,74,295,31,36,20
100,280,20,95,273,32,37,20
100,280,20,69,288,43,38,20
100,280,20,58,313,29,39,20
100,280,20,83,304,13,40,20
100,280,20,74,305,21,41,20
100,280,20,96,282,22,42,20
100,280,20,74,299,27,43,20
100,280,20,91,284,25,44,20
100,280,20,62,309,29,45,20
100,280,20,84,287,29,46,20
100,280,20,70,314,16,47,20
100,280,20,89,290,21,48,20
100,280,20,65,310,25,49,20
100,300,0,100,300,0,0,20
100,300,0,78,322,0,1,20
100,300,0,88,312,0,2,20
100,300,0,96,304,0,3,20
100,300,0,85,315,0,4,20
100,300,0,84,316,0,5,20
100,300,0,87,313,0,6,20
100,300,0,98,302,0,7,20
100,300,0,93,307,0,8,20
100,300,0,76,324,0,9,20
100,300,0,99,301,0,10,20
100,300,0,91,309,0,11,20
100,300,0,57,343,0,12,20
100,300,0,99,301,0,13,20
100,300,0,99,301,0,14,20
100,300,0,89,311,0,15,20
100,300,0,98,302,0,16,20
100,300,0,67,333,0,17,20
100,300,0,96,304,0,18,20
100,300,0,94,306,0,19,20
100,300,0,72,328,0,20,20
100,300,0,89,311,0,21,20
100,300,0,71,329,0,22,20
100,300,0,84,316,0,23,20
100,300,0,81,319,0,24,20
100,300,0,76,324,0,25,20
100,300,0,83,317,0,26,20
100,300,0,91,309,0,27,20
100,300,0,79,321,0,28,20
100,300,0,76,324,0,29,20
100,300,0,67,333,0,30,20
100,300,0,100,300,0,31,20
100,300,0,101,299,0,32,20
100,300,0,80,320,0,33,20
100,300,0,111,289,0,34,20
100,300,0,98,302,0,35,20
100,300,0,73,327,0,36,20
100,300,0,84,316,0,37,20
100,300,0,89,311,0,38,20
100,300,0,91,309,0,39,20
100,300,0,69,331,0,40,20
100,300,0,84,316,0,41,20
100,300,0,108,292,0,42,20
100,300,0,81,319,0,43,20
100,300,0,81,319,0,44,20
100,300,0,109,291,0,45,20
100,300,0,83,317,0,46,20
100,300,0,86,314,0,47,20
100,300,0,83,317,0,48,20
100,300,0,73,327,0,49,20
120,0,280,308,0,92,0,20
120,0,280,324,0,76,1,20
120,0,280,308,0,92,2,20
120,0,280,319,0,81,3,20
120,0,280,323,0,77,4,20
120,0,280,323,0,77,5,20
120,0,280,315,0,85,6,20
120,0,280,311,0,89,7,20
120,0,280,316,0,84,8,20
120,0,280,317,0,83,9,20
120,0,280,317,0,83,10,20
120,0,280,319,0,81,11,20
120,0,280,316,0,84,12,20
120,0,280,299,0,101,13,20
120,0,280,319,0,81,14,20
120,0,280,329,0,71,15,20
120,0,280,327,0,73,16,20
120,0,280,300,0,100,17,20
120,0,280,336,0,64,18,20
120,0,280,304,0,96,19,20
120,0,280,306,0,94,20,20
120,0,280,316,0,84,21,20
120,0,280,322,0,78,22,20
120,0,280,332,0,68,23,20
120,0,280,326,0,74,24,20
120,0,280,314,0,86,25,20
120,0,280,324,0,76,26,20
120,0,280,308,0,92,27,20
120,0,280,309,0,91,28,20
120,0,280,315,0,85,29,20
120,0,280,329,0,71,30,20
120,0,280,312,0,88,31,20
120,0,280,308,0,92,32,20
120,0,280,296,0,104,33,20
120,0,280,324,0,76,34,20
120,0,280,320,0,80,35,20
120,0,280,305,0,95,36,20
120,0,280,302,0,98,37,20
120,0,280,308,0,92,38,20
120,0,280,299,0,101,39,20
120,0,280,322,0,78,40,20
120,0,280,324,0,76,41,20
120,0,280,302,0,98,42,20
120,0,280,325,0,75,43,20
120,0,280,312,0,88,44,20
120,0,280,308,0,92,45,20
120,0,280,311,0,89,46,20
120,0,280,324,0,76,47,20
120,0,280,315,0,85,48,20
120,0,280,314,0,86,49,20
120,20,260,267,39,94,0,20
120,20,260,303,27,70,1,20
120,20,260,290,27,83,2,20
120,20,260,284,41,75,3,20
120,20,260,303,46,51,4,20
120,20,260,294,33,73,5,20
120,20,260,270,36,94,6,20
120,20,260,287,35,78,7,20
120,20,260,286,46,68,8,20
120,20,260,290,33,77,9,20
120,20,260,282,50,68,10,20
120,20,260,291,35,74,11,20
120,20,260,290,46,64,12,20
120,20,260,297,37,66,13,20
120,20,260,302,40,58,14,20
120,20,260,287,39,74,15,20
120,20,260,299,33,68,16,20
120,20,260,285,40,75,17,20
120,20,260,290,47,63,18,20
120,20,260,299,40,61,19,20
120,20,260,305,36,59,20,20
120,20,260,269,54,77,21,20
120,20,260,271,58,71,22,20
120,20,260,309,36,55,23,20
120,20,260,296,44,60,24,20
120,20,260,293,35,72,25,20
120,20,260,279,56,65,26,20
120,20,260,279,35,86,27,20
120,20,260,284,37,79,28,20
120,20,260,273,47,80,29,20
120,20,260,268,56,76,30,20
120,20,260,294,28,78,31,20
120,20,260,279,35,86,32,20
120,20,260,278,39,83,33,20
120,20,260,299,35,66,34,20
120,20,260,309,33,58,35,20
120,20,260,282,42,76,36,20
120,20,260,275,40,85,37,20
120,20,260,286,36,78,38,20
120,20,260,298,34,68,39,20
120,20,260,296,39,65,40,20
120,20,260,303,31,66,41,20
120,20,260,283,36,81,42,20
120,20,260,299,33,68,43,20
120,20,260,285,43,72,44,20
120,20,260,293,48,59,45,20
120,20,260,286,39,75,46,20
120,20,260,276,41,83,47,20
120,20,260,281,39,80,48,20
120,20,260,300,37,63,49,20
120,40,240,275,68,57,0,20
120,40,240,276,67,57,1,20
120,40,240,288,49,63,2,20
120,40,240,264,69,67,3,20
120,40,240,257,66,77,4,20
120,40,240,276,52,72,5,20
120,40,240,265,61,74,6,20
120,40,240,243,77,80,7,20
120,40,240,268,76,56,8,20
120,40,240,281,65,54,9,20
120,40,240,263,62,75,10,20
120,40,240,272,67,61,11,20
120,40,240,250,74,76,12,20
120,40,240,272,57,71,13,20
120,40,240,262,88,50,14,20
120,40,240,287,70,43,15,20
120,40,240,266,71,63,16,20
120,40,240,268,65,67,17,20
120,40,240,247,83,70,18,20
120,40,240,267,82,51,19,20
120,40,240,253,72,75,20,20
120,40,240,279,58,63,21,20
120,40,240,275,65,60,22,20
120,40,240,263,67,70,23,20
120,40,240,267,73,60,24,20
120,40,240,253,92,55,25,20
120,40,240,268,81,51,26,20
120,40,240,270,70,60,27,20
120,40,240,267,70,63,28,20
120,40,240,253,72,75,29,20
120,40,240,252,87,61,30,20
120,40,240,260,77,63,31,20
120,40,240,241,82,77,32,20
120,40,240,248,70,82,33,20
120,40,240,277,72,51,34,20
120,40,240,244,73,83,35,20
120,40,240,291,61,48,36,20
120,40,240,258,67,75,37,20
120,40,240,263,72,65,38,20
120,40,240,273,70,57,39,20
120,40,240,262,74,64,40,20
120,40,240,253,83,64,41,20
120,40,240,250,81,69,42,20
120,40,240,239,69,92,43,20
120,40,240,258,77,65,44,20
120,40,240,256,76,68,45,20
120,40,240,264,54,82,46,20
120,40,240,272,72,56,47,20
120,40,240,271,64,65,48,20
120,40,240,271,74,55,49,20
120,60,220,252,107,41,0,20
120,60,220,233,92,75,1,20
120,60,220,220,107,73,2,20
120,60,220,238,99,63,3,20
120,60,220,253,85,62,4,20
120,60,220,263,85,52,5,20
120,60,220,238,101,61,6,20
120,60,220,240,97,63,7,20
120,60,220,239,93,68,8,20
120,60,220,241,96,63,9,20
120,60,220,251,77,72,10,20
120,60,220,239,112,49,11,20
120,60,220,243,101,56,12,20
120,60,220,232,110,58,13,20
120,60,220,260,73,67,14,20
120,60,220,252,83,65,15,20
120,60,220,244,95,61,16,20
120,60,220,241,102,57,17,20
120,60,220,228,92,80,18,20
120,60,220,225,102,73,19,20
120,60,220,238,99,63,20,20
120,60,220,213,111,76,21,20
120,60,220,239,92,69,22,20
120,60,220,264,81,55,23,20
120,60,220,230,113,57,24,20
120,60,220,241,89,70,25,20
120,60,220,235,99,66,26,20
120,60,220,243,97,60,27,20
120,60,220,239,96,65,28,20
120,60,220,241,96,63,29,20
120,60,220,235,100,65,30,20
120,60,220,243,105,52,31,20
120,60,220,250,100,50,32,20
120,60,220,243,91,66,33,20
120,60,220,243,124,33,34,20
120,60,220,246,90,64,35,20
120,60,220,237,94,69,36,20
120,60,220,239,97,64,37,20
120,60,220,260,87,53,38,20
120,60,220,235,105,60,39,20
120,60,220,255,80,65,40,20
120,60,220,236,74,90,41,20
120,60,220,223,84,93,42,20
120,60,220,237,86,77,43,20
120,60,220,232,91,77,44,20
120,60,220,246,79,75,45,20
120,60,220,232,98,70,46,20
120,60,220,232,102,66,47,20
120,60,220,226,97,77,48,20
120,60,220,244,85,71,49,20
120,80,200,223,115,62,0,20
120,80,200,223,115,62,1,20
120,80,200,205,117,78,2,20
120,80,200,253,99,48,3,20
120,80,200,218,121,61,4,20
120,80,200,223,103,74,5,20
120,80,200,216,115,69,6,20
120,80,200,244,92,64,7,20
120,80,200,213,105,82,8,20
120,80,200,207,127,66,9,20
120,80,200,217,119,64,10,20
120,80,200,234,106,60,11,20
120,80,200,222,96,82,12,20
120,80,200,229,111,60,13,20
120,80,200,211,125,64,14,20
120,80,200,240,98,62,15,20
120,80,200,212,98,90,16,20
120,80,200,223,110,67,17,20
120,80,200,231,118,51,18,20
120,80,200,206,113,81,19,20
120,80,200,222,135,43,20,20
120,80,200,245,114,41,21,20
120,80,200,197,127,76,22,20
120,80,200,202,132,66,23,20
120,80,200,214,113,73,24,20
120,80,200,197,130,73,25,20
120,80,200,196,142,62,26,20
120,80,200,236,115,49,27,20
120,80,200,215,118,67,28,20
120,80,200,217,106,77,29,20
120,80,200,228,115,57,30,20
120,80,200,207,115,78,31,20
120,80,200,220,91,89,32,20
120,80,200,238,93,69,33,20
120,80,200,201,122,77,34,20
120,80,200,220,110,70,35,20
120,80,200,217,132,51,36,20
120,80,200,238,103,59,37,20
120,80,200,204,127,69,38,20
120,80,200,218,108,74,39,20
120,80,200,223,118,59,40,20
120,80,200,227,108,65,41,20
120,80,200,198,112,90,42,20
120,80,200,214,131,55,43,20
120,80,200,224,105,71,44,20
120,80,200,228,105,67,45,20
120,80,200,208,123,69,46,20
120,80,200,203,117,80,47,20
120,80,200,226,105,69,48,20
120,80,200,208,118,74,49,20
120,100,180,214,131,55,0,20
120,100,180,205,133,62,1,20
120,100,180,202,130,68,2,20
120,100,180,204,130,66,3,20
120,100,180,206,120,74,4,20
120,100,180,207,128,65,5,20
120,100,180,193,135,72,6,20
120,100,180,182,163,55,7,20
120,100,180,185,135,80,8,20
120,100,180,187,139,74,9,20
120,100,180,201,140,59,10,20
120,100,180,196,135,69,11,20
120,100,180,211,124,65,12,20
120,100,180,209,125,66,13,20
120,100,180,209,136,55,14,20
120,100,180,196,133,71,15,20
120,100,180,211,133,56,16,20
120,100,180,198,123,79,17,20
120,100,180,199,126,75,18,20
120,100,180,193,122,85,19,20
120,100,180,185,136,79,20,20
120,100,180,198,122,80,21,20
120,100,180,195,132,73,22,20
120,100,180,192,137,71,23,20
120,100,180,209,113,78,24,20
120,100,180,206,139,55,25,20
120,100,180,187,156,57,26,20
120,100,180,202,129,69,27,20
120,100,180,192,139,69,28,20
120,100,180,201,138,61,29,20
120,100,180,207,139,54,30,20
120,100,180,211,111,78,31,20
120,100,180,219,116,65,32,20
120,100,180,197,137,66,33,20
120,100,180,191,131,78,34,20
120,100,180,218,134,48,35,20
120,100,180,215,109,76,36,20
120,100,180,225,120,55,37,20
120,100,180,192,137,71,38,20
120,100,180,195,139,66,39,20
120,100,180,188,144,68,40,20
120,100,180,193,146,61,41,20
120,100,180,210,144,46,42,20
120,100,180,216,133,51,43,20
120,100,180,209,137,54,44,20
120,100,180,202,138,60,45,20
120,100,180,195,151,54,46,20
120,100,180,191,135,74,47,20
120,100,180,203,127,70,48,20
120,100,180,172,139,89,49,20
120,120,160,163,178,59,0,20
120,120,160,196,151,53,1,20
120,120,160,171,144,85,2,20
120,120,160,187,153,60,3,20
120,120,160,162,166,72,4,20
120,120,160,181,145,74,5,20
120,120,160,169,151,80,6,20
120,120,160,171,159,70,7,20
120,120,160,173,148,79,8,20
120,120,160,202,134,64,9,20
120,120,160,158,165,77,10,20
120,120,160,185,160,55,11,20
120,120,160,161,165,74,12,20
120,120,160,173,143,84,13,20
120,120,160,179,172,49,14,20
120,120,160,185,163,52,15,20
120,120,160,168,163,69,16,20
120,120,160,179,129,92,17,20
120,120,160,183,150,67,18,20
120,120,160,181,141,78,19,20
120,120,160,142,171,87,20,20
120,120,160,172,147,81,21,20
120,120,160,187,158,55,22,20
120,120,160,191,151,58,23,20
120,120,160,199,136,65,24,20
120,120,160,185,144,71,25,20
120,120,160,191,146,63,26,20
120,120,160,202,152,46,27,20
120,120,160,193,146,61,28,20
120,120,160,176,162,62,29,20
120,120,160,176,171,53,30,20
120,120,160,187,148,65,31,20
120,120,160,184,149,67,32,20
120,120,160,210,146,44,33,20
120,120,160,191,145,64,34,20
120,120,160,170,163,67,35,20
120,120,160,169,155,76,36,20
120,120,160,191,162,47,37,20
120,120,160,188,140,72,38,20
120,120,160,178,144,78,39,20
120,120,160,175,156,69,40,20
120,120,160,182,155,63,41,20
120,120,160,176,155,69,42,20
120,120,160,183,170,47,43,20
120,120,160,172,146,82,44,20
120,120,160,181,139,80,45,20
120,120,160,167,167,66,46,20
120,120,160,212,123,65,47,20
120,120,160,185,148,67,48,20
120,120,160,170,161,69,49,20
120,140,140,183,143,74,0,20
120,140,140,159,153,88,1,20
120,140,140,151,156,93,2,20
120,140,140,174,157,69,3,20
120,140,140,155,162,83,4,20
120,140,140,200,146,54,5,20
120,140,140,167,174,59,6,20
120,140,140,176,167,57,7,20
120,140,140,178,163,59,8,20
120,140,140,151,181,68,9,20
120,140,140,152,173,75,10,20
120,140,140,164,166,70,11,20
120,140,140,145,180,75,12,20
120,140,140,151,169,80,13,20
120,140,140,165,187,48,14,20
120,140,140,169,180,51,15,20
120,140,140,148,181,71,16,20
120,140,140,183,137,80,17,20
120,140,140,159,132,109,18,20
120,140,140,139,171,90,19,20
120,140,140,158,165,77,20,20
120,140,140,149,172,79,21,20
120,140,140,166,157,77,22,20
120,140,140,146,182,72,23,20
120,140,140,123,186,91,24,20
120,140,140,177,162,61,25,20
120,140,140,160,161,79,26,20
120,140,140,157,172,71,27,20
120,140,140,152,188,60,28,20
120,140,140,155,178,67,29,20
120,140,140,143,170,87,30,20
120,140,140,159,173,68,31,20
120,140,140,150,169,81,32,20
120,140,140,162,164,74,33,20
120,140,140,159,168,73,34,20
120,140,140,175,167,58,35,20
120,140,140,162,181,57,36,20
120,140,140,170,169,61,37,20
120,140,140,162,163,75,38,20
120,140,140,170,174,56,39,20
120,140,140,161,159,80,40,20
120,140,140,135,179,86,41,20
120,140,140,152,176,72,42,20
120,140,140,167,162,71,43,20
120,140,140,157,169,74,44,20
120,140,140,152,164,84,45,20
120,140,140,162,167,71,46,20
120,140,140,170,163,67,47,20
120,140,140,151,187,62,48,20
120,140,140,149,176,75,49,20
120,160,120,119,202,79,0,20
120,160,120,131,174,95,1,20
120,160,120,135,177,88,2,20
120,160,120,147,191,62,3,20
120,160,120,140,169,91,4,20
120,160,120,143,201,56,5,20
120,160,120,157,169,74,6,20
120,160,120,160,168,72,7,20
120,160,120,139,186,75,8,20
120,160,120,145,174,81,9,20
120,160,120,142,179,79,10,20
120,160,120,144,175,81,11,20
120,160,120,107,189,104,12,20
120,160,120,138,183,79,13,20
120,160,120,142,192,66,14,20
120,160,120,154,165,81,15,20
120,160,120,158,162,80,16,20
120,160,120,125,194,81,17,20
120,160,120,139,183,78,18,20
120,160,120,139,195,66,19,20
120,160,120,148,170,82,20,20
120,160,120,135,181,84,21,20
120,160,120,130,177,93,22,20
120,160,120,142,181,77,23,20
120,160,120,138,181,81,24,20
120,160,120,146,177,77,25,20
120,160,120,146,189,65,26,20
120,160,120,161,161,78,27,20
120,160,120,130,188,82,28,20
120,160,120,152,177,71,29,20
120,160,120,134,175,91,30,20
120,160,120,114,202,84,31,20
120,160,120,160,186,54,32,20
120,160,120,148,167,85,33,20
120,160,120,138,183,79,34,20
120,160,120,138,184,78,35,20
120,160,120,167,178,55,36,20
120,160,120,147,184,69,37,20
120,160,120,165,177,58,38,20
120,160,120,130,189,81,39,20
120,160,120,162,174,64,40,20
